GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars)
8600000US13660,13660,ZCTA5 13660,46728700,7660225
8600000US13661,13661,ZCTA5 13661,34849300,6548295
8600000US13662,13662,ZCTA5 13662,391442800,24640547
8600000US13664,13664,ZCTA5 13664,20348300,8601470
8600000US13665,13665,ZCTA5 13665,13444700,3739550
8600000US13666,13666,ZCTA5 13666,4852800,1692452
8600000US13667,13667,ZCTA5 13667,61913300,12634096
8600000US13668,13668,ZCTA5 13668,73137900,11778690
8600000US13669,13669,ZCTA5 13669,365480000,28435364
8600000US13670,13670,ZCTA5 13670,8155600,1999234
8600000US13672,13672,ZCTA5 13672,11350300,3723728
8600000US13673,13673,ZCTA5 13673,47610400,7521698
8600000US13674,13674,ZCTA5 13674,4533600,3989936
8600000US13676,13676,ZCTA5 13676,248282400,32607933
8600000US13678,13678,ZCTA5 13678,3346300,2516371
8600000US13679,13679,ZCTA5 13679,35031000,8611506
8600000US13680,13680,ZCTA5 13680,22365000,6384451
8600000US13681,13681,ZCTA5 13681,15105900,3218248
8600000US13682,13682,ZCTA5 13682,22077700,5739281
8600000US13684,13684,ZCTA5 13684,21190400,2825537
8600000US13685,13685,ZCTA5 13685,76359500,13163861
8600000US13687,13687,ZCTA5 13687,19440300,8620201
8600000US13690,13690,ZCTA5 13690,16360400,3025939
8600000US13691,13691,ZCTA5 13691,66928200,8108256
8600000US13692,13692,ZCTA5 13692,4662400,3394550
8600000US13693,13693,ZCTA5 13693,15997900,5228491
8600000US13694,13694,ZCTA5 13694,34922600,5157431
8600000US13695,13695,ZCTA5 13695,1962200,943585
8600000US13697,13697,ZCTA5 13697,47149100,10415220
8600000US13730,13730,ZCTA5 13730,72599200,11518069
8600000US13731,13731,ZCTA5 13731,32592900,11055504
8600000US13732,13732,ZCTA5 13732,243933500,15401085
8600000US13733,13733,ZCTA5 13733,122497500,12837440
8600000US13734,13734,ZCTA5 13734,62577700,19040018
8600000US13736,13736,ZCTA5 13736,54982000,8843757
8600000US13739,13739,ZCTA5 13739,22509300,4917314
8600000US13740,13740,ZCTA5 13740,11278000,4286123
8600000US13743,13743,ZCTA5 13743,87488000,9864430
8600000US13744,13744,ZCTA5 13744,33321600,8263750
8600000US13746,13746,ZCTA5 13746,52472200,9100320
8600000US13748,13748,ZCTA5 13748,93655600,12249032
8600000US13750,13750,ZCTA5 13750,17162900,4756578
8600000US13751,13751,ZCTA5 13751,2710200,1799801
8600000US13752,13752,ZCTA5 13752,24001700,7546890
8600000US13753,13753,ZCTA5 13753,129269600,15341020
8600000US13754,13754,ZCTA5 13754,78291100,8099131
8600000US13755,13755,ZCTA5 13755,32213000,5224857
8600000US13756,13756,ZCTA5 13756,15259700,8314135
8600000US13757,13757,ZCTA5 13757,27121400,4878864
8600000US13760,13760,ZCTA5 13760,1221242200,62794021
8600000US13775,13775,ZCTA5 13775,39119100,9928839
8600000US13776,13776,ZCTA5 13776,13866700,3032038
8600000US13777,13777,ZCTA5 13777,12431700,3369800
8600000US13778,13778,ZCTA5 13778,142680500,15671766
8600000US13780,13780,ZCTA5 13780,23183300,6386450
8600000US13782,13782,ZCTA5 13782,13365000,2787113
8600000US13783,13783,ZCTA5 13783,54087600,9089701
8600000US13784,13784,ZCTA5 13784,1936200,950807
8600000US13786,13786,ZCTA5 13786,8924500,2979670
8600000US13787,13787,ZCTA5 13787,70771000,11632614
8600000US13788,13788,ZCTA5 13788,24552200,6933884
8600000US13790,13790,ZCTA5 13790,406723500,28303890
8600000US13794,13794,ZCTA5 13794,2076400,1520935
8600000US13795,13795,ZCTA5 13795,92608200,13867218
8600000US13796,13796,ZCTA5 13796,27464900,4853702
8600000US13797,13797,ZCTA5 13797,43917000,6657132
8600000US13801,13801,ZCTA5 13801,29844200,5488790
8600000US13802,13802,ZCTA5 13802,16892000,6746022
8600000US13803,13803,ZCTA5 13803,87316300,11566157
8600000US13804,13804,ZCTA5 13804,8440000,3413064
8600000US13806,13806,ZCTA5 13806,4009600,2127639
8600000US13807,13807,ZCTA5 13807,30016500,5723203
8600000US13808,13808,ZCTA5 13808,38857700,5244721
8600000US13809,13809,ZCTA5 13809,35000000,7090012
8600000US13810,13810,ZCTA5 13810,29224400,5993002
8600000US13811,13811,ZCTA5 13811,97244800,8518873
8600000US13812,13812,ZCTA5 13812,53590400,6886406
8600000US13813,13813,ZCTA5 13813,18410600,6677558
8600000US13815,13815,ZCTA5 13815,320320800,41034018
8600000US13820,13820,ZCTA5 13820,469936500,29910382
8600000US13825,13825,ZCTA5 13825,84633700,13268988
8600000US13826,13826,ZCTA5 13826,-,**
8600000US13827,13827,ZCTA5 13827,324034500,29384492
8600000US13830,13830,ZCTA5 13830,97568900,9220957
